sim,year,cx,cy,cz,volume,mass_kg
68,60,5513.71,2487.71,83.37,178245850.0,483655846.22
68,80,5669.2,2459.97,82.35,221466760.0,648376657.97
68,100,5779.79,2443.04,82.46,251890600.0,802321021.97
68,120,5900.65,2426.39,88.63,272089750.0,939440877.8
68,150,6019.94,2416.39,97.23,278122170.0,1122898263.7
68,200,6189.47,2411.36,113.97,280920180.0,1411500298.2
69,80,5050.0,2550.0,568.7,1457540.0,7101968.8015
69,100,5050.0,2550.0,569.17,1457540.0,9088617.8948
69,120,5050.0,2550.0,589.57,2427600.0,10967002.866
69,150,5050.0,2550.0,583.49,2915080.0,13625518.189
69,200,5050.0,2550.0,557.89,3402560.0,18215856.255
70,50,5050.0,2550.0,812.99,485030.0,10029375.683
70,60,5050.0,2550.0,899.03,2425150.0,12702002.621
70,80,5050.0,2550.0,897.4,2425150.0,17795954.471
70,100,5050.0,2550.0,898.88,2425150.0,22656477.82
70,120,5050.0,2550.0,905.17,2425150.0,27195708.469
70,150,5050.0,2550.0,870.33,3395210.0,33546752.246
70,200,5050.0,2550.0,789.15,4850300.0,44304086.211
71,10,5050.0,2550.0,1026.85,1940120.0,13944244.232
71,20,5053.29,2558.22,680.02,9715300.0,86398663.649
71,30,5047.86,2627.39,517.93,26759950.0,175864456.97
71,40,5019.46,2671.25,326.67,62336460.0,274002381.09
71,50,5028.63,2697.62,193.67,103320160.0,374834236.07
71,60,5053.27,2696.36,174.8,125129620.0,465898598.78
71,80,5086.84,2685.47,174.72,150811700.0,625585299.89
71,100,5109.62,2678.13,176.73,170148920.0,774852594.52
71,120,5128.83,2669.43,183.04,179796340.0,907862418.98
71,150,5146.27,2662.54,188.52,188963630.0,1085892379.2
71,200,5171.72,2657.05,195.18,199393360.0,1366140591.5
72,20,5050.0,2550.0,646.59,4857650.0,39817368.418
72,30,5051.61,2550.35,483.16,15077580.0,93097320.175
72,40,5042.59,2568.4,347.1,29944630.0,151058333.34
72,50,5043.7,2573.78,308.51,38629340.0,210428338.75
72,60,5048.88,2577.91,299.0,47014050.0,264604894.15
72,80,5062.23,2579.8,282.11,63588640.0,360788426.52
72,100,5073.65,2578.2,279.13,72943410.0,450968932.66
72,120,5081.47,2573.66,282.85,81425670.0,531881396.28
72,150,5086.31,2566.71,286.53,86842850.0,640892971.16
72,200,5095.16,2556.99,290.2,97674760.0,814348944.73
73,40,5050.0,2550.0,552.36,2430050.0,7958900.8652
73,50,5050.0,2550.0,548.76,2430050.0,10980650.48
73,60,5050.0,2550.0,550.3,2917530.0,13905102.443
73,80,5050.0,2550.0,499.36,3892490.0,19467289.723
73,100,5052.29,2549.76,442.06,6329890.0,24771810.26
73,120,5056.33,2549.25,409.41,6817370.0,29719724.219
73,150,5068.59,2547.62,376.08,9742250.0,36634792.095
73,200,5087.22,2548.6,311.97,14177120.0,48325514.477
75,120,5050.0,2550.0,1128.16,970060.0,17089834.031
75,150,5050.0,2550.0,1128.47,1940120.0,21157961.093
75,200,5050.0,2550.0,1146.69,2404960.0,28116550.151
76,10,5050.0,2550.0,790.82,2425150.0,19140384.196
76,20,5089.36,2543.71,695.28,14065870.0,100898298.17
76,30,5125.36,2551.55,671.54,26191620.0,197750833.67
76,40,5154.94,2554.56,654.27,39774910.0,304127178.62
76,50,5189.61,2550.95,637.93,52875620.0,413474125.34
76,60,5222.7,2549.14,628.7,61613510.0,512072751.06
76,80,5270.82,2547.89,627.98,75686730.0,684643852.84
76,100,5313.76,2541.82,630.23,92180200.0,845880032.43
76,120,5361.46,2544.92,632.41,102368280.0,989404298.29
76,150,5439.87,2551.96,634.52,114976610.0,1181314635.4
76,200,5549.48,2561.07,634.5,140685650.0,1482916649.2
77,10,5050.0,2550.0,494.99,974960.0,5395112.1275
77,20,5021.58,2564.67,219.13,21204290.0,58038355.412
77,30,5007.95,2522.02,134.58,36491210.0,128555801.69
77,40,5003.48,2522.35,126.56,43465930.0,205613667.62
77,50,5003.51,2521.82,126.35,49903170.0,284676296.29
77,60,5004.82,2521.69,130.16,53903010.0,356419951.77
77,80,5007.99,2523.21,135.67,62290170.0,482943393.28
77,100,5011.51,2524.8,138.67,65802530.0,601375998.36
77,120,5013.84,2525.32,143.51,67802450.0,707242790.0
77,150,5015.9,2525.48,146.03,68827410.0,849370064.89
77,200,5019.81,2524.95,151.74,73702210.0,1074207975.2
78,30,5050.0,2550.0,1248.51,464840.0,11257685.293
78,40,5050.0,2550.0,1310.21,1859360.0,18202775.662
78,50,5050.0,2550.0,1309.56,1859360.0,25224073.572
78,60,5050.0,2550.0,1309.32,1859360.0,31906344.659
78,80,5050.0,2550.0,1295.61,1859360.0,44371687.884
78,100,5050.0,2550.0,1283.62,1859360.0,56202505.168
78,120,5050.0,2550.0,1277.13,1859360.0,67116828.439
78,150,5051.8,2550.0,1271.89,2324200.0,82213489.014
78,200,5055.42,2550.0,1269.83,3253880.0,107300947.36
81,20,5050.0,2550.0,999.63,2425150.0,21426273.735
81,30,5050.0,2550.0,982.2,2910180.0,51842664.531
81,40,5059.62,2550.0,874.03,7275450.0,84637364.659
81,50,5065.68,2550.09,807.72,10670660.0,118115406.04
81,60,5082.24,2551.16,794.7,15035930.0,149009923.92
81,80,5107.03,2550.26,793.25,18431140.0,204595423.69
81,100,5129.81,2550.24,799.86,21826350.0,256882730.48
81,120,5159.99,2550.18,809.65,24251500.0,304146919.45
81,150,5198.31,2550.04,827.08,28616770.0,368277320.45
81,200,5238.49,2549.92,864.71,30556890.0,471513977.19
82,50,5050.0,2550.0,861.5,485030.0,12151038.478
82,60,5050.0,2550.0,861.5,485030.0,15385127.381
82,80,5050.0,2550.0,861.5,485030.0,21521750.7
82,100,5050.0,2550.0,861.5,485030.0,27370668.493
82,120,5050.0,2550.0,861.5,485030.0,32819042.831
82,150,5050.0,2550.0,861.5,485030.0,40423969.737
82,200,5050.0,2567.69,861.5,970060.0,53254057.318
85,20,5050.0,2550.0,701.02,2910180.0,20070504.924
85,30,5057.17,2550.11,466.32,10212580.0,48616645.142
85,40,5058.37,2573.09,256.52,19719800.0,79363896.175
85,50,5063.78,2575.75,215.71,30782110.0,110739588.13
85,60,5066.01,2571.55,207.3,39119270.0,139730902.77
85,80,5076.9,2557.92,199.89,50958990.0,191970818.97
85,100,5086.84,2547.49,186.28,59398870.0,241129277.92
85,120,5094.21,2538.86,186.59,66323590.0,285602705.77
85,150,5106.4,2534.28,190.29,73725990.0,345994792.77
85,200,5122.77,2533.16,194.94,83613340.0,443341764.14
86,20,4946.64,2446.52,368.07,9259670.0,35754224.758
86,30,4956.77,2370.42,192.09,37883510.0,84453009.978
86,40,4998.29,2396.95,120.39,84866700.0,137354364.5
86,50,5053.64,2474.02,83.95,136962250.0,191512531.44
86,60,5138.82,2523.8,69.78,182148050.0,241022113.93
86,80,5313.9,2565.89,59.98,247655640.0,329108433.82
86,100,5462.12,2600.85,56.31,301326150.0,411740506.02
86,120,5598.75,2626.21,54.95,342399590.0,485968806.14
86,150,5753.64,2648.43,54.86,391270260.0,586088657.13
86,200,5960.99,2669.36,54.13,444568260.0,745693806.94
87,20,5050.0,2550.0,797.09,3880240.0,44582743.833
87,30,5080.91,2549.33,674.59,12610780.0,102874862.34
87,40,5131.35,2549.52,642.3,20856290.0,166379605.17
87,50,5184.72,2550.18,629.59,28131740.0,231463009.76
87,60,5233.8,2551.1,624.26,33952100.0,290746532.44
87,80,5311.57,2551.51,620.8,42197610.0,395771613.77
87,100,5366.47,2554.61,620.68,48503000.0,494190109.26
87,120,5422.77,2557.18,623.14,51413180.0,582388674.49
87,150,5487.02,2561.69,628.86,56263480.0,701081663.38
87,200,5532.11,2560.9,641.43,50928150.0,889590538.31
88,20,5050.0,2550.0,1093.44,2425150.0,38068915.582
88,30,5050.0,2546.51,1017.23,5820360.0,89412495.37
88,40,5053.15,2549.49,903.79,11155690.0,145233992.33
88,50,5076.9,2559.41,849.66,15520960.0,202399805.1
88,60,5111.76,2570.66,828.41,19886230.0,254603617.37
88,80,5176.25,2592.45,808.94,30071860.0,347366555.05
88,100,5231.71,2608.32,793.72,39772460.0,434358776.26
88,120,5269.21,2620.2,775.94,47532940.0,512448969.48
88,150,5313.13,2625.86,753.32,59663590.0,617707404.19
88,200,5385.32,2619.58,707.19,87844330.0,785320169.16
89,30,5050.0,2550.0,347.52,974960.0,5709626.941
89,40,5050.0,2550.0,394.22,2437400.0,9183942.1046
89,50,5050.0,2550.0,401.86,2437400.0,12680428.731
89,60,5050.0,2550.0,394.61,2924880.0,16054507.995
89,80,5068.76,2550.0,388.31,5849760.0,22450407.521
89,100,5072.55,2550.0,381.55,5849760.0,28544941.897
89,120,5091.89,2550.0,381.27,7799680.0,34218896.685
89,150,5109.21,2550.0,390.97,8774640.0,42134498.502
89,200,5141.73,2550.0,390.95,11699520.0,55476938.967
91,30,5050.0,2550.0,1199.26,2384770.0,30475470.614
91,40,5050.0,2550.0,1161.79,3354830.0,49640433.646
91,50,5050.0,2550.0,1102.29,4324890.0,69140584.526
91,60,5050.0,2550.0,1022.89,6265010.0,87328221.885
91,80,5051.67,2549.87,863.47,9660220.0,120464484.23
91,100,5061.73,2546.93,789.01,12575300.0,151731032.15
91,120,5071.59,2543.25,757.86,16943020.0,180193441.98
91,150,5090.35,2539.26,737.82,24688210.0,219070955.83
91,200,5110.56,2534.41,719.59,27588000.0,282347230.25
92,20,5052.87,2548.76,578.04,5835060.0,48479209.377
92,30,5107.06,2557.36,516.0,15084930.0,110590696.16
92,40,5162.63,2577.61,468.19,29701980.0,178325092.21
92,50,5198.4,2591.28,416.59,44808960.0,247769493.22
92,60,5233.51,2587.77,372.04,61380830.0,310945221.73
92,80,5295.03,2573.12,304.48,90889700.0,422696455.6
92,100,5334.38,2565.34,285.07,105859200.0,527379150.39
92,120,5375.81,2556.67,279.93,118246200.0,621112507.23
92,150,5425.25,2543.46,279.72,125223370.0,747152732.53
92,200,5505.18,2527.4,276.19,145897530.0,947067230.83
93,20,5052.68,2550.03,358.87,4387320.0,23268891.178
93,30,5098.53,2534.78,359.41,13161960.0,56196353.42
93,40,5155.91,2489.07,347.93,21449120.0,91743201.627
93,50,5215.75,2448.68,318.17,35686040.0,128048372.26
93,60,5287.1,2411.07,258.1,57497680.0,161498567.48
93,80,5331.83,2382.73,223.35,82434200.0,221568943.56
93,100,5351.17,2374.98,215.43,97758600.0,278048829.19
93,120,5369.27,2372.41,215.52,111858040.0,329049025.42
93,150,5396.74,2371.73,217.91,122832600.0,398179394.51
93,200,5436.93,2369.81,221.76,146144160.0,509281788.1
94,20,5055.23,2545.93,1128.47,3375020.0,44889014.266
94,30,5093.38,2516.35,1083.7,5315140.0,103490236.31
94,40,5127.26,2511.39,1068.9,7740290.0,167337124.43
94,50,5162.65,2509.63,1056.3,9680410.0,232773240.03
94,60,5186.84,2506.47,1052.29,11620530.0,292371742.51
94,80,5225.34,2492.51,1052.22,15985800.0,397941526.8
94,100,5266.08,2482.09,1050.56,20836100.0,496867402.14
94,120,5308.84,2471.81,1046.94,26171430.0,585514442.05
94,150,5364.23,2457.17,1040.67,31991790.0,704802987.07
94,200,5441.34,2435.76,1032.49,39752270.0,894236947.48
95,20,5050.0,2550.0,948.49,2425150.0,18016466.743
95,30,5050.0,2550.0,891.77,3880240.0,43697585.773
95,40,5050.0,2550.0,669.75,8260210.0,71312592.393
95,50,5077.53,2549.19,296.82,20509730.0,99473640.497
95,60,5104.01,2547.16,275.07,32497000.0,125549938.21
95,80,5129.99,2546.86,292.57,41459390.0,172655347.74
95,100,5146.73,2546.99,306.04,45846710.0,217009566.81
95,120,5157.8,2547.22,347.31,48266960.0,257193101.42
95,150,5153.79,2547.41,397.62,45822210.0,311832621.9
95,200,5147.3,2548.48,445.08,46290090.0,400100664.4
96,80,5050.0,2550.0,1279.35,2111970.0,14715353.212
96,100,5050.0,2550.0,1279.32,2111970.0,18754509.689
96,120,5050.0,2550.0,1279.43,2111970.0,22536308.25
96,150,5050.0,2550.0,1279.7,2111970.0,27840208.128
96,200,5050.0,2550.0,1270.19,2111970.0,36859666.218
97,30,5050.0,2550.0,840.13,2425150.0,21742831.821
97,40,5050.0,2550.0,832.88,2910180.0,35332774.879
97,50,5050.0,2550.0,775.88,4365270.0,49130790.818
97,60,5052.07,2550.0,724.16,5825260.0,62088192.616
97,80,5060.78,2550.0,672.1,9712850.0,85885248.774
97,100,5067.05,2550.0,644.99,11657870.0,108383978.33
97,120,5070.85,2550.0,652.45,11657870.0,128957483.95
97,150,5087.55,2550.0,666.05,14570500.0,157179315.06
97,200,5091.76,2550.0,681.86,14080570.0,203437071.17
98,10,5050.0,2550.0,646.77,2912630.0,21726277.812
98,20,5067.81,2479.72,289.81,30006880.0,107751807.45
98,30,5155.93,2375.61,100.03,96824650.0,207727093.63
98,40,5288.68,2354.44,74.73,160342310.0,317589361.92
98,50,5407.57,2363.11,65.61,218347960.0,430540401.31
98,60,5502.36,2374.79,64.25,268231340.0,532324499.14
98,80,5623.55,2385.72,65.41,327042080.0,710335897.0
98,100,5704.14,2388.03,67.01,369438490.0,876624176.8
98,120,5783.28,2387.02,70.15,402420060.0,1024583392.3
98,150,5855.39,2379.83,73.68,437011620.0,1222344317.3
98,200,5960.1,2370.36,78.42,482215760.0,1532936721.8
99,20,5050.0,2550.0,1168.2,1434900.0,14945917.547
99,30,5050.0,2550.0,1199.95,2384770.0,36287738.856
99,40,5050.0,2550.0,1148.03,3354830.0,59169613.19
99,50,5054.49,2550.16,1112.91,5294950.0,82477134.35
99,60,5056.33,2550.52,1091.04,5294950.0,104139660.63
99,80,5071.26,2544.27,1068.51,7235070.0,143443998.34
99,100,5082.02,2542.43,1052.22,10630280.0,180492804.42
99,120,5089.62,2538.33,1035.91,11600340.0,214140624.61
99,150,5103.68,2535.98,1016.82,13540460.0,260000087.37
99,200,5122.38,2527.68,988.8,17420700.0,334369769.43
100,80,5050.0,2550.0,1225.57,1899740.0,18760871.864
100,100,5050.0,2550.0,1227.3,1899740.0,23877858.308
100,120,5050.0,2550.0,1228.73,1899740.0,28653213.633
100,150,5050.0,2550.0,1230.36,1899740.0,35330210.695
100,200,5054.29,2550.0,1201.59,2849610.0,46627168.615
101,20,5050.0,2550.0,883.72,970060.0,12485071.617
101,30,5050.0,2550.0,947.3,2425150.0,30314891.96
101,40,5050.0,2550.0,888.72,3880240.0,49377188.013
101,50,5050.0,2550.0,781.28,6310290.0,68772231.542
101,60,5046.14,2554.35,685.61,7772730.0,86863762.549
101,80,5044.26,2566.6,612.71,15547910.0,119829056.14
101,100,5040.58,2575.74,560.17,18470340.0,150935242.96
101,120,5043.64,2586.37,498.86,20470260.0,179253667.93
101,150,5046.7,2591.44,468.77,25385260.0,217937085.52
101,200,5050.01,2591.13,464.21,30880390.0,280904375.39
102,50,5050.0,2550.0,521.85,487480.0,13446215.921
102,60,5050.0,2550.0,521.85,487480.0,17022730.798
102,80,5050.0,2550.0,521.85,487480.0,23793116.046
102,100,5050.0,2550.0,521.85,487480.0,30242302.525
102,120,5050.0,2550.0,521.85,487480.0,36241759.86
103,30,5050.0,2550.0,497.29,974960.0,5831083.6142
103,40,5050.0,2550.0,529.48,1945020.0,9380816.582
103,50,5050.0,2550.0,540.67,2917530.0,12953713.877
103,60,5050.0,2550.0,527.09,3405010.0,16400044.882
103,80,5050.0,2550.0,470.03,4379970.0,22929662.097
103,100,5050.0,2550.0,345.52,6817370.0,29150846.01
103,120,5059.14,2550.16,232.4,10479730.0,34941069.84
103,150,5065.46,2550.31,178.13,14042090.0,43016736.605
103,200,5085.77,2549.68,150.99,18241930.0,56622976.195
104,30,5050.0,2550.0,613.14,1455090.0,7010344.6586
104,40,5050.0,2550.0,648.47,2425150.0,11293904.724
104,50,5050.0,2550.0,640.34,2912630.0,15610799.034
104,60,5047.12,2550.21,597.29,4862550.0,19759126.918
104,80,5037.36,2556.94,556.86,5837510.0,27584699.021
104,100,5027.54,2555.23,532.68,7787430.0,35032577.168
104,120,5022.25,2553.17,522.65,8274910.0,41947363.295
104,150,5022.81,2555.22,511.9,11199790.0,51569131.932
104,200,5020.7,2556.28,501.67,14124670.0,67717861.876
105,40,5050.0,2550.0,1102.77,2425150.0,18593100.993
105,50,5050.0,2550.0,1103.86,2425150.0,25767840.53
105,60,5050.0,2550.0,1104.6,2425150.0,32593218.075
105,80,5050.0,2550.0,1067.09,3395210.0,45319173.87
105,100,5050.0,2550.0,1015.4,4365270.0,57395846.877
105,120,5050.0,2550.0,959.09,5335330.0,68533831.79
105,150,5050.0,2550.0,865.19,7277900.0,83935770.836
105,200,5054.03,2549.97,723.58,11660320.0,109519262.16
106,30,5050.0,2550.0,501.97,2432500.0,7788423.769
106,40,5050.0,2550.0,495.92,2919980.0,12557570.913
106,50,5050.0,2550.0,389.2,5357380.0,17367236.28
106,60,5057.73,2548.53,174.92,11944620.0,21979171.642
106,80,5082.48,2542.54,90.04,20881780.0,30657711.962
106,100,5107.06,2540.68,72.0,27719020.0,38912296.154
106,120,5125.24,2536.75,64.83,33968780.0,46565208.88
106,150,5149.12,2534.35,59.91,39243580.0,57199958.513
106,200,5180.6,2531.54,59.39,51593100.0,75009516.108
107,10,5050.0,2550.0,792.33,2425150.0,17589957.487
107,20,5062.24,2550.68,141.24,48853440.0,96687790.55
107,30,5218.48,2571.36,62.03,133685270.0,191512876.09
107,40,5374.49,2588.23,49.99,219192060.0,295626956.73
107,50,5500.21,2595.55,46.56,283662170.0,402635294.13
107,60,5600.43,2602.64,45.67,334547730.0,499165859.28
107,80,5719.94,2607.7,45.74,398420290.0,668202783.7
107,100,5796.86,2611.89,46.13,442906090.0,826156460.94
107,120,5872.89,2616.42,47.2,477679770.0,966798198.34
107,150,5948.24,2618.63,48.35,519715650.0,1154904621.6
107,200,6065.58,2621.38,49.91,570101210.0,1450658094.7
108,20,5050.0,2550.0,971.1,3395210.0,41684221.229
108,30,5059.46,2551.51,187.4,24269640.0,96973580.287
108,40,5082.49,2553.5,116.85,43068920.0,157156136.7
108,50,5093.48,2554.22,107.54,49318680.0,218815324.81
108,60,5098.59,2554.17,107.43,56980880.0,275039182.51
108,80,5107.03,2553.63,114.26,66473400.0,374769444.36
108,100,5112.25,2552.5,118.45,70618340.0,468255087.84
108,120,5117.8,2552.41,126.03,74075800.0,552091827.94
108,150,5122.8,2552.85,131.5,75635790.0,664990367.96
108,200,5131.44,2553.45,144.47,87995840.0,844493265.02
110,100,5050.0,2550.0,1199.17,1434900.0,14424701.066
110,120,5050.0,2550.0,1221.5,1899740.0,17359533.407
110,150,5050.0,2550.0,1222.0,1899740.0,21489202.952
110,200,5050.0,2550.0,1222.69,1899740.0,28550721.187
111,30,5050.0,2550.0,1341.48,464840.0,26707147.864
111,40,5050.0,2550.0,1284.03,1899740.0,43463893.636
111,50,5050.0,2550.0,1278.03,2364580.0,60499503.718
111,60,5069.82,2550.0,1264.43,3799480.0,76430856.667
111,80,5072.57,2550.0,1264.74,3799480.0,105547363.38
111,100,5083.28,2550.0,1261.19,4284510.0,133042191.16
111,120,5085.98,2550.0,1281.12,2829420.0,158115262.6
111,150,5070.91,2550.0,1304.34,1859360.0,192420252.6
111,200,5071.4,2550.0,1306.57,1859360.0,248408077.74
112,50,5050.0,2550.0,958.5,485030.0,14182458.666
112,60,5050.0,2550.0,1027.17,1940120.0,17953528.183
112,80,5050.0,2550.0,1043.79,2425150.0,25083349.121
112,100,5050.0,2550.0,1042.95,2425150.0,31872824.555
112,120,5050.0,2550.0,1042.33,2425150.0,38184370.719
112,150,5050.0,2550.0,1044.9,2425150.0,46977223.96
112,200,5050.0,2550.0,1024.7,2910180.0,61764061.167
113,100,5050.0,2550.0,958.5,485030.0,13687006.833
113,120,5050.0,2550.0,1026.64,1940120.0,16476725.886
113,150,5050.0,2550.0,1047.43,2425150.0,20404796.914
113,200,5050.0,2550.0,1046.92,2425150.0,27129014.968
114,20,5050.0,2568.02,813.34,2910180.0,35533642.236
114,30,5046.02,2659.81,776.97,7760480.0,83975560.584
114,40,5073.0,2717.93,760.09,9700600.0,136593440.28
114,50,5085.31,2747.35,750.5,12125750.0,190459686.96
114,60,5093.15,2765.29,747.98,13095810.0,239707616.63
114,80,5126.29,2785.49,747.11,16491020.0,327339443.1
114,100,5160.61,2801.05,747.06,18916170.0,409547705.17
114,120,5197.22,2814.54,748.19,23281440.0,483400480.34
114,150,5264.17,2817.11,733.63,36389500.0,583020477.17
114,200,5461.19,2763.6,538.87,80440650.0,741846216.19
115,20,5050.0,2550.0,841.04,2425150.0,13231670.538
115,30,5050.0,2550.0,799.03,3880240.0,32129392.799
115,40,5051.35,2548.95,681.71,6792870.0,52351943.771
115,50,5063.66,2544.4,639.11,11650520.0,72935011.849
115,60,5070.48,2536.05,618.92,13110510.0,92112248.83
115,80,5095.68,2527.83,587.84,19925430.0,127007734.55
115,100,5116.22,2525.15,567.41,26255320.0,159924073.35
115,120,5140.62,2526.97,558.24,34037850.0,189867219.63
115,150,5172.62,2528.15,550.21,41340250.0,230740075.15
115,200,5220.27,2531.16,534.29,51087400.0,297190831.57
116,20,5034.34,2533.99,800.86,6790420.0,60894048.52
116,30,5014.04,2518.68,647.23,19910730.0,133685074.08
116,40,4992.88,2538.13,305.6,48225040.0,213267875.19
116,50,5001.02,2530.57,273.47,67125050.0,294936410.39
116,60,5012.31,2521.75,281.86,79694900.0,368997818.37
116,80,5030.98,2507.94,299.22,98642190.0,499509888.53
116,100,5050.2,2492.29,306.21,110424560.0,621653396.14
116,120,5068.1,2480.6,308.76,120799390.0,730791450.17
116,150,5086.24,2471.6,314.5,133551820.0,877251610.37
116,200,5113.87,2460.24,324.61,159661310.0,1108791545.8
117,20,5050.0,2550.0,1270.26,2111970.0,22387359.693
117,30,5050.0,2550.0,1245.51,3082030.0,54118179.454
117,40,5053.25,2550.0,1168.24,5234380.0,88353063.722
117,50,5056.48,2549.74,1106.85,8124370.0,123310363.02
117,60,5056.46,2549.03,1070.6,8609400.0,155542608.84
117,80,5069.95,2545.31,1027.16,11266970.0,213476703.28
117,100,5080.82,2537.29,998.39,17067140.0,267959779.73
117,120,5094.0,2529.14,983.4,19472100.0,317181108.26
117,150,5112.86,2520.02,966.04,22382280.0,383931411.48
117,200,5142.51,2507.85,947.91,25777490.0,491291197.97
118,30,5050.0,2550.0,1053.39,1455090.0,13045435.771
118,40,5050.0,2550.0,1097.31,2425150.0,21117374.042
118,50,5050.0,2550.0,1097.8,2425150.0,29285804.66
118,60,5050.0,2550.0,1088.95,2425150.0,37036537.876
118,80,5050.0,2550.0,1058.5,2425150.0,51444663.294
118,100,5050.0,2550.0,1044.81,2425150.0,65107557.378
118,120,5050.0,2550.0,1037.42,2425150.0,77687124.993
119,30,5050.0,2550.0,1276.74,2111970.0,28603972.779
119,40,5050.0,2550.0,1248.33,3082030.0,46572600.78
119,50,5050.0,2550.0,1211.75,3567060.0,64848191.576
119,60,5053.13,2550.0,1187.04,4537120.0,81915491.185
119,80,5060.74,2550.0,1158.99,5992210.0,113057359.71
119,100,5073.49,2550.0,1144.78,7932330.0,142452940.13
119,120,5082.31,2550.0,1142.51,8417360.0,169234806.3
119,150,5104.18,2550.0,1147.75,10802130.0,205846068.84
119,200,5118.84,2550.0,1147.41,11519580.0,265512511.82
